ID	label	TYPE	deprecated	obsolescence reason
METPO:2000058	obsolete has observed spot value	owl:DataProperty	true	IAO:0000226
METPO:2000059	obsolete has minimum observed value	owl:DataProperty	true	IAO:0000226
METPO:2000060	obsolete has maximum observed value	owl:DataProperty	true	IAO:0000226
METPO:2000061	obsolete has value comments	owl:DataProperty	true	IAO:0000226
METPO:2000062	obsolete is negative data	owl:DataProperty	true	IAO:0000226
METPO:2000063	obsolete observation data property	owl:DataProperty	true	IAO:0000226
METPO:2000201	obsolete lyses	owl:ObjectProperty	true	IAO:0000226
METPO:2000203	obsolete fixes	owl:ObjectProperty	true	IAO:0000226
METPO:2000204	obsolete catabolizes	owl:ObjectProperty	true	IAO:0000226
METPO:2000205	obsolete mineralizes	owl:ObjectProperty	true	IAO:0000226
METPO:2000206	obsolete conjugates	owl:ObjectProperty	true	IAO:0000226
METPO:2000213	obsolete binds	owl:ObjectProperty	true	IAO:0000226
METPO:2000214	obsolete chelates	owl:ObjectProperty	true	IAO:0000226
METPO:2000215	obsolete precipitates	owl:ObjectProperty	true	IAO:0000226
METPO:2000216	obsolete solubilizes	owl:ObjectProperty	true	IAO:0000226
METPO:2000217	obsolete volatilizes	owl:ObjectProperty	true	IAO:0000226
METPO:2000218	obsolete crystallizes	owl:ObjectProperty	true	IAO:0000226
METPO:2000219	obsolete adsorbs	owl:ObjectProperty	true	IAO:0000226
METPO:2000221	obsolete does not lyse	owl:ObjectProperty	true	IAO:0000226
METPO:2000223	obsolete does not fix	owl:ObjectProperty	true	IAO:0000226
METPO:2000224	obsolete does not catabolize	owl:ObjectProperty	true	IAO:0000226
METPO:2000225	obsolete does not mineralize	owl:ObjectProperty	true	IAO:0000226
METPO:2000226	obsolete does not conjugate	owl:ObjectProperty	true	IAO:0000226
METPO:2000233	obsolete does not bind	owl:ObjectProperty	true	IAO:0000226
METPO:2000234	obsolete does not chelate	owl:ObjectProperty	true	IAO:0000226
METPO:2000235	obsolete does not precipitate	owl:ObjectProperty	true	IAO:0000226
METPO:2000236	obsolete does not solubilize	owl:ObjectProperty	true	IAO:0000226
METPO:2000237	obsolete does not volatilize	owl:ObjectProperty	true	IAO:0000226
METPO:2000238	obsolete does not crystallize	owl:ObjectProperty	true	IAO:0000226
METPO:2000239	obsolete has pH observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000501	obsolete has optimum pH observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000502	obsolete has growth pH observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000503	obsolete has range pH observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000504	obsolete has pH delta observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000505	obsolete has culture pH observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000506	obsolete has NaCl observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000507	obsolete has optimum NaCl observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000508	obsolete has growth NaCl observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000509	obsolete has range NaCl observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000510	obsolete has NaCl delta observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000511	obsolete has observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000512	obsolete has oxygen observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000513	obsolete has optimum oxygen observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000514	obsolete has growth oxygen observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000515	obsolete has range oxygen observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000516	obsolete has oxygen delta observation	owl:ObjectProperty	true	IAO:0000226
METPO:9999999	obsolete obsolete	owl:Class	true	IAO:0000226
