provenance,original_subject,organism,predicate,raw_text
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2334_nm.399,http://purl.obolibrary.org/obo/NCBITaxon_2261,http://example.com/n4l/na_cl_range,0.5-5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8262_nm.13690,http://purl.obolibrary.org/obo/NCBITaxon_340680,http://example.com/n4l/na_cl_optimum,3–4 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2795_nm.2872,http://purl.obolibrary.org/obo/NCBITaxon_111291,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2771_nm.6061,http://purl.obolibrary.org/obo/NCBITaxon_156977,http://example.com/n4l/na_cl_(grows),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.11479,http://purl.obolibrary.org/obo/NCBITaxon_375929,http://example.com/n4l/na_cl_optimum,3.3 and 3.9 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.749_nm.6776,http://purl.obolibrary.org/obo/NCBITaxon_40567,http://example.com/n4l/na_cl_(does_not_grow),0.05
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6819_nm.2922,http://purl.obolibrary.org/obo/NCBITaxon_173509,http://example.com/n4l/na_cl_range,1–8 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.4468_nm.8617,http://purl.obolibrary.org/obo/NCBITaxon_264027,http://example.com/n4l/na_cl_(does_not_grow),>9% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.29,http://purl.obolibrary.org/obo/NCBITaxon_200415,http://example.com/n4l/na_cl_(grows),≤1.5% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.4887_nm.351,http://purl.obolibrary.org/obo/NCBITaxon_29288,http://example.com/n4l/na_cl_range,12-30%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3702_nm.9329,http://purl.obolibrary.org/obo/NCBITaxon_279572,http://example.com/n4l/na_cl_range,up to 4 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5424_nm.9471,http://purl.obolibrary.org/obo/NCBITaxon_286730,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.4865_nm.1973,http://purl.obolibrary.org/obo/NCBITaxon_168471,http://example.com/n4l/na_cl_(does_not_grow),"3%, 4%, 5%"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.6738_nm.461,http://purl.obolibrary.org/obo/NCBITaxon_38322,http://example.com/n4l/na_cl_(does_not_grow),0.028
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.127_nm.1441,http://purl.obolibrary.org/obo/NCBITaxon_64973,http://example.com/n4l/na_cl_range,0.5 to 8.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.3366_nm.8337,http://purl.obolibrary.org/obo/NCBITaxon_29549,http://example.com/n4l/na_cl_(grows),0.06
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4351_nm.2459,http://purl.obolibrary.org/obo/NCBITaxon_75684,http://example.com/n4l/na_cl_(does_not_grow),>1%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2855_nm.10952,http://purl.obolibrary.org/obo/NCBITaxon_326078,http://example.com/n4l/na_cl_optimum,4–5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8600_nm.13439,http://purl.obolibrary.org/obo/NCBITaxon_451764,http://example.com/n4l/na_cl_optimum,1-3%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1984_nm.10699,http://purl.obolibrary.org/obo/NCBITaxon_265470,http://example.com/n4l/na_cl_optimum,0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.9943_nm.14920,http://purl.obolibrary.org/obo/NCBITaxon_491919,http://example.com/n4l/na_cl_range,0–2.5 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2613_nm.256,http://purl.obolibrary.org/obo/NCBITaxon_38025,http://example.com/n4l/na_cl_optimum,0.2 to 1.2 M
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.10791,http://purl.obolibrary.org/obo/NCBITaxon_363277,http://example.com/n4l/na_cl_(does_not_grow),30 g/liter
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2852_nm.10305,http://purl.obolibrary.org/obo/NCBITaxon_367791,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6890_nm.4488,http://purl.obolibrary.org/obo/NCBITaxon_47055,http://example.com/n4l/na_cl_(does_not_grow),"0%, 11%"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2444_nm.11329,http://purl.obolibrary.org/obo/NCBITaxon_373675,http://example.com/n4l/na_cl_optimum,2.0–6.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.24927,http://purl.obolibrary.org/obo/NCBITaxon_1495039,http://example.com/n4l/na_cl_optimum,3.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2452_nm.11359,http://purl.obolibrary.org/obo/NCBITaxon_381830,http://example.com/n4l/na_cl_optimum,10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6117_nm.9505,http://purl.obolibrary.org/obo/NCBITaxon_283811,http://example.com/n4l/na_cl_range,4–9 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2839_nm.6374,http://purl.obolibrary.org/obo/NCBITaxon_212765,http://example.com/n4l/na_cl_(does_not_grow),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.7116_nm.3529,http://purl.obolibrary.org/obo/NCBITaxon_53245,http://example.com/n4l/na_cl_range,1%-12%(wt/vol)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2887_nm.5453,http://purl.obolibrary.org/obo/NCBITaxon_51664,http://example.com/n4l/na_cl_(does_not_grow),0.065
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2390_nm.11255,http://purl.obolibrary.org/obo/NCBITaxon_404578,http://example.com/n4l/na_cl_range,0–3 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.6941_nm.6691,http://purl.obolibrary.org/obo/NCBITaxon_103441,http://example.com/n4l/na_cl_(does_not_grow),3% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2097_nm.2675,http://purl.obolibrary.org/obo/NCBITaxon_60550,http://example.com/n4l/na_cl_(does_not_grow),> 5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2575_nm.11517,http://purl.obolibrary.org/obo/NCBITaxon_360056,http://example.com/n4l/na_cl_(does_not_grow),above 0.5 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8384_nm.13773,http://purl.obolibrary.org/obo/NCBITaxon_508770,http://example.com/n4l/na_cl_range,0–13%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2793_nm.2988,http://purl.obolibrary.org/obo/NCBITaxon_170651,http://example.com/n4l/na_cl_(does_not_grow),0% or ⩾8.0 % (w/v) NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2758_nm.2854,http://purl.obolibrary.org/obo/NCBITaxon_2743,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8556_nm.13754,http://purl.obolibrary.org/obo/NCBITaxon_392589,http://example.com/n4l/na_cl_range,0-1 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.2549,http://purl.obolibrary.org/obo/NCBITaxon_169438,http://example.com/n4l/na_cl_range,<1.0 to 15.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3864_nm.8604,http://purl.obolibrary.org/obo/NCBITaxon_258591,http://example.com/n4l/na_cl_range,0.5–15.0% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2765_nm.5211,http://purl.obolibrary.org/obo/NCBITaxon_114975,http://example.com/n4l/na_cl_(grows),0.13
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.2843,http://purl.obolibrary.org/obo/NCBITaxon_44012,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8809_nm.13467,http://purl.obolibrary.org/obo/NCBITaxon_417574,http://example.com/n4l/na_cl_optimum,2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.13743,http://purl.obolibrary.org/obo/NCBITaxon_570267,http://example.com/n4l/na_cl_(grows),less than 1 g NaCl l−1 (17 mM).
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2755_nm.5067,http://purl.obolibrary.org/obo/NCBITaxon_171693,http://example.com/n4l/na_cl_optimum,5 and 10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2815_nm.1906,http://purl.obolibrary.org/obo/NCBITaxon_184077,http://example.com/n4l/na_cl_(grows),3 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2331_nm.5228,http://purl.obolibrary.org/obo/NCBITaxon_157225,http://example.com/n4l/na_cl_optimum,10% (wt/vol)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2475_nm.11398,http://purl.obolibrary.org/obo/NCBITaxon_409316,http://example.com/n4l/na_cl_range,2.0–5.1 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2239_nm.3808,http://purl.obolibrary.org/obo/NCBITaxon_28199,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1617_nm.10688,http://purl.obolibrary.org/obo/NCBITaxon_264641,http://example.com/n4l/na_cl_range,up to 5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2602_nm.11570,http://purl.obolibrary.org/obo/NCBITaxon_423541,http://example.com/n4l/na_cl_range,0.5-5.5 % (v/w)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.10828,http://purl.obolibrary.org/obo/NCBITaxon_1245,http://example.com/n4l/na_cl_(grows),"3.0%, 6.5% (m/v)"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2586_nm.11445,http://purl.obolibrary.org/obo/NCBITaxon_427078,http://example.com/n4l/na_cl_optimum,10 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8591_nm.13286,http://purl.obolibrary.org/obo/NCBITaxon_408558,http://example.com/n4l/na_cl_optimum,0–1%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9593_nm.14785,http://purl.obolibrary.org/obo/NCBITaxon_498301,http://example.com/n4l/na_cl_range,0-2% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2491_nm.11413,http://purl.obolibrary.org/obo/NCBITaxon_223900,http://example.com/n4l/na_cl_optimum,7.5-12.5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.9234_nm.14494,http://purl.obolibrary.org/obo/NCBITaxon_544911,http://example.com/n4l/na_cl_range,0–1%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2638_nm.11180,http://purl.obolibrary.org/obo/NCBITaxon_414046,http://example.com/n4l/na_cl_(grows),up to 4 M
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2765_nm.5211,http://purl.obolibrary.org/obo/NCBITaxon_114975,http://example.com/n4l/na_cl_(grows),0.13
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2780_nm.5657,http://purl.obolibrary.org/obo/NCBITaxon_150055,http://example.com/n4l/na_cl_(does_not_grow),0.065
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2731_nm.7596,http://purl.obolibrary.org/obo/NCBITaxon_68565,http://example.com/n4l/na_cl_(does_not_grow),6% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.10086_nm.15037,http://purl.obolibrary.org/obo/NCBITaxon_502567,http://example.com/n4l/na_cl_(does_not_grow),0.065
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2780_nm.5657,http://purl.obolibrary.org/obo/NCBITaxon_150055,http://example.com/n4l/na_cl_(does_not_grow),0.065
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2409_nm.11277,http://purl.obolibrary.org/obo/NCBITaxon_414703,http://example.com/n4l/na_cl_(does_not_grow),≥1.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2351_nm.2812,http://purl.obolibrary.org/obo/NCBITaxon_23,http://example.com/n4l/na_cl_range,1-5%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2731_nm.7596,http://purl.obolibrary.org/obo/NCBITaxon_68565,http://example.com/n4l/na_cl_(grows),3% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.282_nm.468,http://purl.obolibrary.org/obo/NCBITaxon_119394,http://example.com/n4l/na_cl_optimum,0.0035
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6849_nm.2796,http://purl.obolibrary.org/obo/NCBITaxon_29432,http://example.com/n4l/na_cl_optimum,0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.5424_nm.9471,http://purl.obolibrary.org/obo/NCBITaxon_78126,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1949_nm.8470,http://purl.obolibrary.org/obo/NCBITaxon_280473,http://example.com/n4l/na_cl_optimum,0.015
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2852_nm.8323,http://purl.obolibrary.org/obo/NCBITaxon_29528,http://example.com/n4l/na_cl_range,1–5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2475_nm.11398,http://purl.obolibrary.org/obo/NCBITaxon_409316,http://example.com/n4l/na_cl_optimum,3.4 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2795_nm.2870,http://purl.obolibrary.org/obo/NCBITaxon_111292,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9895_nm.4331,http://purl.obolibrary.org/obo/NCBITaxon_58138,http://example.com/n4l/na_cl_(does_not_grow),above 7 g/l NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2490_nm.9732,http://purl.obolibrary.org/obo/NCBITaxon_340021,http://example.com/n4l/na_cl_(does_not_grow),9 % (w/v) (marine salts)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2468_nm.11384,http://purl.obolibrary.org/obo/NCBITaxon_413812,http://example.com/n4l/na_cl_range,7.5–30.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2577_nm.11521,http://purl.obolibrary.org/obo/NCBITaxon_402648,http://example.com/n4l/na_cl_range,0–10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3556_nm.3475,http://purl.obolibrary.org/obo/NCBITaxon_81425,http://example.com/n4l/na_cl_(grows),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2476_nm.11409,http://purl.obolibrary.org/obo/NCBITaxon_420953,http://example.com/n4l/na_cl_(does_not_grow),"0.5, 1.5, 3.0, 4.5, 6.0 %"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.12188,http://purl.obolibrary.org/obo/NCBITaxon_2331,http://example.com/n4l/na_cl_(does_not_grow),below 2% or above 30%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2405_nm.11269,http://purl.obolibrary.org/obo/NCBITaxon_404770,http://example.com/n4l/na_cl_range,1.0–7.5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2309_nm.9744,http://purl.obolibrary.org/obo/NCBITaxon_237612,http://example.com/n4l/na_cl_(grows),1% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8819_nm.13777,http://purl.obolibrary.org/obo/NCBITaxon_447471,http://example.com/n4l/na_cl_(does_not_grow),"0, 8–10% (w/v),"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.25453,http://purl.obolibrary.org/obo/NCBITaxon_1168034,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2770_nm.843,http://purl.obolibrary.org/obo/NCBITaxon_85274,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2595_nm.11548,http://purl.obolibrary.org/obo/NCBITaxon_478744,http://example.com/n4l/na_cl_(grows),1 % NaCl or 0.5–1 % artificial sea salts
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1617_nm.10688,http://purl.obolibrary.org/obo/NCBITaxon_264641,http://example.com/n4l/na_cl_optimum,0-0.5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2665_nm.6700,http://purl.obolibrary.org/obo/NCBITaxon_52698,http://example.com/n4l/na_cl_range,5 and 20% (wt/vol)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.3702_nm.9329,http://purl.obolibrary.org/obo/NCBITaxon_279572,http://example.com/n4l/na_cl_(does_not_grow),6 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2774_nm.10132,http://purl.obolibrary.org/obo/NCBITaxon_221822,http://example.com/n4l/na_cl_range,0.01 and <1.5 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2795_nm.2872,http://purl.obolibrary.org/obo/NCBITaxon_111291,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.11043,http://purl.obolibrary.org/obo/NCBITaxon_1280,http://example.com/n4l/na_cl_(grows),"10%, 15% (poorly)"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2852_nm.10305,http://purl.obolibrary.org/obo/NCBITaxon_367791,http://example.com/n4l/na_cl_optimum,3 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8809_nm.13467,http://purl.obolibrary.org/obo/NCBITaxon_417574,http://example.com/n4l/na_cl_(does_not_grow),>6 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2490_nm.9732,http://purl.obolibrary.org/obo/NCBITaxon_340021,http://example.com/n4l/na_cl_range,1.4 %-8 % (w/v) (marine salts)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.5759_nm.2955,http://purl.obolibrary.org/obo/NCBITaxon_91359,http://example.com/n4l/na_cl_(does_not_grow),"1%, 0%"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6320_nm.11349,http://purl.obolibrary.org/obo/NCBITaxon_376489,http://example.com/n4l/na_cl_optimum,0–3% w/v
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2470_nm.11387,http://purl.obolibrary.org/obo/NCBITaxon_400774,http://example.com/n4l/na_cl_range,0–1 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2446_nm.11341,http://purl.obolibrary.org/obo/NCBITaxon_416017,http://example.com/n4l/na_cl_(does_not_grow),4 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.683_nm.8636,http://purl.obolibrary.org/obo/NCBITaxon_261965,http://example.com/n4l/na_cl_(does_not_grow),"0%, >13%,"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4599_nm.6047,http://purl.obolibrary.org/obo/NCBITaxon_159896,http://example.com/n4l/na_cl_(grows),"5%, 7%, 10%, 12% (w/v)"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.623,http://purl.obolibrary.org/obo/NCBITaxon_187145,http://example.com/n4l/na_cl_optimum,0.025
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2473_nm.11391,http://purl.obolibrary.org/obo/NCBITaxon_271099,http://example.com/n4l/na_cl_(does_not_grow),6 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9139_nm.14325,http://purl.obolibrary.org/obo/NCBITaxon_526067,http://example.com/n4l/na_cl_(does_not_grow),below 3%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2745_nm.5136,http://purl.obolibrary.org/obo/NCBITaxon_114136,http://example.com/n4l/na_cl_(does_not_grow),0.05
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2410_nm.11278,http://purl.obolibrary.org/obo/NCBITaxon_390641,http://example.com/n4l/na_cl_(does_not_grow),0.4 or 9.2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2447_nm.11343,http://purl.obolibrary.org/obo/NCBITaxon_366534,http://example.com/n4l/na_cl_range,1–6 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5540_nm.446,http://purl.obolibrary.org/obo/NCBITaxon_136094,http://example.com/n4l/na_cl_range,up to 0.7%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.168,http://purl.obolibrary.org/obo/NCBITaxon_2190,http://example.com/n4l/na_cl_optimum,2-4%
