ref,year,pubmedid,prot,protStatementCount,org,rank,ncbiTaxonIRI,doi,kgMicrobeAssertionCount,orgName
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158661,,22.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158662,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158663,,40.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158664,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158665,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158666,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158667,,49.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158668,,16.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158669,,14.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158670,,22.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158671,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158672,,17.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158673,,37.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158674,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158675,,42.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158676,,27.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158677,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158678,,62.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158679,,7.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158680,,48.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158681,,20.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158682,,27.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158683,,10.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158684,,20.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158685,,44.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158686,,32.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158687,,44.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158688,,57.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158689,,46.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158690,,23.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158691,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158692,,25.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158693,,40.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158694,,21.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158695,,71.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158696,,16.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158697,,45.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158698,,57.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158699,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158700,,22.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158701,,20.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158702,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158703,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158704,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158705,,47.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158706,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158707,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158708,,29.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158709,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158710,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158711,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158712,,20.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158713,,35.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158714,,57.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158715,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158716,,26.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158717,,28.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158718,,32.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158719,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158720,,17.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158721,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158722,,49.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158723,,34.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158724,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158725,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158726,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158727,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158728,,47.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158729,,17.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158730,,14.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158731,,23.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158732,,21.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158733,,27.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158734,,20.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158735,,9.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158736,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158737,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158738,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158739,,34.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158740,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158741,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158742,,31.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158743,,26.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158744,,34.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158745,,34.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158746,,41.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158747,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158748,,26.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158749,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158750,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158751,,16.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158752,,31.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158753,,26.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158754,,16.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158755,,18.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158756,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158757,,16.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158758,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158759,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158760,,29.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158761,,35.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158762,,28.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158763,,61.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158764,,58.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158765,,42.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158766,,14.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158767,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158768,,26.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158769,,28.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158770,,23.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158771,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158772,,31.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158773,,14.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158774,,20.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158775,,8.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158776,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158777,,7.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158778,,22.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158779,,35.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158780,,90.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158781,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158782,,66.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158783,,64.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158784,,26.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158785,,9.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158786,,53.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158787,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158788,,21.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158789,,26.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158790,,29.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158791,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158792,,17.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158793,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158794,,36.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158795,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158796,,9.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158797,,30.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158798,,29.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158799,,25.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158800,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158801,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158802,,31.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158803,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158804,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158805,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158806,,10.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158807,,30.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158808,,64.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158809,,35.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158810,,32.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158811,,38.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158812,,21.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158813,,36.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158814,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158815,,30.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158816,,41.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158817,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158818,,20.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158819,,18.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158820,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158821,,8.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158822,,34.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158823,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158824,,36.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158825,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158836,,54.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158837,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158858,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158859,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158863,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158874,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158879,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158883,,30.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158906,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158907,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158924,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158927,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158929,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158930,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158949,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158955,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158989,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158990,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_158992,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159,,10.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_1590,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159013,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159027,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159028,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159052,,10.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159054,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159062,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159066,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159073,,10.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159078,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159079,,1.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159080,,1.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159081,,1.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159082,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159083,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159090,,42.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159091,,1.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159092,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159093,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_1591,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159101,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159102,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159162,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159166,,5.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159168,,15.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159174,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159175,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159176,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159185,,48.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159186,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159191,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159192,,11.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159196,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159197,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159198,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159199,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_1592,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159203,,29.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159212,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159213,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159214,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159311,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159312,,44.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159313,,6.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159316,,23.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159317,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159318,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159319,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159320,,28.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159322,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159324,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159329,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159350,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159352,,49.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159353,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159354,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159358,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159365,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159366,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159373,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159374,,57.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159375,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159376,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159377,,49.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159398,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_1594,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159401,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159402,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159403,,44.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159410,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159419,,1.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159427,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159428,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159434,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159437,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159440,,5.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159445,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159447,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159455,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159464,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159479,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159491,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159492,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159499,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159507,,23.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159514,,17.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159517,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159518,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159520,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159527,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159533,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159534,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159535,,1.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159542,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159549,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159562,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159564,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159568,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159569,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159574,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159579,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159580,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159582,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159585,,11.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159588,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159592,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159593,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159594,,1.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159595,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159598,,8.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159599,,9.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159604,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159605,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159606,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159607,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159608,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159609,,5.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159610,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159611,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159615,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159616,,25.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159617,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159618,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159619,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159620,,5.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159621,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159623,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159625,,13.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159626,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159627,,22.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159629,,19.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159631,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159632,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159633,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159634,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159635,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159637,,30.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159639,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159640,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159642,,34.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159643,,39.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159644,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159645,,30.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159646,,24.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159647,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159648,,18.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159649,,21.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159651,,33.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159652,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159653,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159654,,2.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159655,,40.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159658,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159659,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159661,,48.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159662,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159663,,4.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159664,,3.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159668,,38.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159669,,50.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159679,,17.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159681,,12.0,
,,,,,,,https://www.example.org/UNKNOWN/strain:bacdive_159683,,3.0,
