term_id	value_type	lang	note	modified	user
514	PR	en	<p>/brɔ&theta;ˈkʌltʃər/</p>	2014-01-29 19:24:35	2
94	DE	en	<p>pertaining to colony texture, having a butter like consistency/texture when probed</p>	2014-01-29 19:25:59	2
94	PS	en	<p>adjective</p>	2014-01-29 19:26:11	2
222	DE	en	<p>pertaining to sporangium shape, having a sporangium resembling an inverted bell shape (fairing toward the tip and curving to a taper toward the stem) . Often a polysporous arrangement, where spores are arranged in close chains.</p>	2014-01-29 19:26:57	2
222	PS	en	<p>adjective</p>	2014-01-29 19:27:40	2
222	PR	en	<p>/k&aelig;mˈp&aelig;nyəlɪt/</p>	2014-01-29 19:27:50	2
222	ET	en	<p>Neo-Latin, from campānulātus</p>	2014-01-29 19:28:02	2
535	DE	en	<p>an organism whose growth is stimulated by or requires higher than atmospheric levels of carbon dioxide.</p>	2014-01-29 19:28:34	2
535	PS	en	<p>noun</p>	2014-01-29 19:28:51	2
534	DE	en	<p>referring to an organism whose growth is stimulated by or requires higher than atmospheric levels of carbon dioxide.</p>	2014-01-29 19:29:29	2
534	PS	en	<p>adjective</p>	2014-01-29 19:29:38	2
164	PS	en	<p>noun</p>	2014-01-29 19:30:08	2
164	ET	en	<p>Latin, from capsula</p>	2014-01-29 19:30:20	2
164	PR	en	<p>/ˈk&aelig;psəl/</p>	2014-01-29 19:30:38	2
165	ET	en	<p>Latin, from capsula</p>	2014-01-29 19:31:07	2
165	PR	en	<p>/ˈk&aelig;psəl/</p>	2014-01-29 19:31:20	2
165	PS	en	<p>noun</p>	2014-01-29 19:31:38	2
174	DE	en	<p>an intracellular polyhedral body found in many prokaryotes which is involved in carbon dioxide fixation.</p>	2014-01-29 19:32:01	2
174	PS	en	<p>noun</p>	2014-01-29 19:32:17	2
377	DE	en	<p>to convey, transport, or take from one place to another.</p>	2014-01-29 19:33:42	2
377	PS	en	<p>verb</p>	2014-01-29 19:33:52	2
377	PR	en	<p>/ˈk&aelig;ri/</p>	2014-01-29 19:34:12	2
377	ET	en	<p>Middle English carien</p>	2014-01-29 19:34:28	2
548	DE	en	<p>a phosphoprotein which occurs in milk.</p>	2014-01-29 19:34:58	2
548	ET	en	<p>Latin, from cāse</p>	2014-01-29 19:35:10	2
548	PR	en	<p>/ˈkeɪsin/</p>	2014-01-29 19:35:52	2
548	PS	en	<p>noun</p>	2014-01-29 19:36:05	2
542	PS	en	<p>noun</p>	2014-01-29 19:36:36	2
542	ET	en	<p>Greek, from katabol &amp; ismos</p>	2014-01-29 19:36:47	2
542	PR	en	<p>/kəˈt&aelig;bəˌlɪzəm/</p>	2014-01-29 19:36:58	2
542	DE	en	<p>metabolic reactions by which large complex molecules are broken down to form simpler and smaller products. These reactions release energy.</p>	2014-01-29 19:37:10	2
556	ET	en	<p>Greek, from kat&aacute;lȳsis &amp; ase</p>	2014-01-29 19:37:35	2
556	PR	en	<p>/ˈk&aelig;tlˌeɪs/</p>	2014-01-29 19:37:47	2
556	PS	en	<p>noun</p>	2014-01-29 19:37:56	2
556	DE	en	<p>A common enzyme found in many organisms which catalyzes the reaction:&nbsp; 2H<sub>2</sub>O<sub>2</sub> &rarr; 2H<sub>2</sub>O + O<sub>2</sub> . Catalase is therefore plays a very important role in protecting the cell from reactive oxygen species. This enzyme can also be easily tested for (see catalase test.)</p>	2014-01-29 19:39:17	2
557	DE	en	<p>A simple biochemical test preformed in order to determine whether or not a bacterial strain produces catalase. To preform the test, a drop of hydrogen peroxide (H<sub>2</sub>O<sub>2</sub>) is added to a bacterial colony or emulsion. If the cells contain catalase bubbles of oxygen, gas will appear promptly.</p>	2014-01-29 19:41:02	2
557	PS	en	<p>noun</p>	2014-01-29 19:41:16	2
183	DE	en	<p>the cytoplasmic membrane and all layers external to it.</p>	2014-01-29 19:49:29	2
183	PS	en	<p>noun</p>	2014-01-29 19:49:40	2
183	PR	en	<p>/ˈsɛlyələr ˈɛnvəˌloʊp/</p>	2014-01-29 19:49:53	2
565	PR	en	<p>/ˈk&aelig;tlɪst/</p>	2014-01-29 19:44:47	2
565	DE	en	<p>A substance which accelerates a reaction without itself being permanently changed.</p>	2014-01-29 19:44:59	2
565	PS	en	<p>noun</p>	2014-01-29 19:45:11	2
565	ET	en	<p>Greek, from kat&aacute;lȳsis</p>	2014-01-29 19:45:33	2
183	ET	en	<p>Neo-Latin, from cellulāris &amp; French, from enveloppe</p>	2014-01-29 19:50:05	2
279	DE	en	<p>pertaining to location, near or at the center.</p>	2014-01-29 19:56:52	2
279	PS	en	<p>adjective</p>	2014-01-29 19:57:03	2
279	PR	en	<p>/ˈsɛntrəl/</p>	2014-01-29 19:57:16	2
279	ET	en	<p>Latin, from centrālis</p>	2014-01-29 19:57:29	2
278	DE	en	<p>pertaining to location, near or at the center.</p>	2014-01-29 19:58:49	2
278	PS	en	<p>adverb</p>	2014-01-29 19:58:59	2
278	PR	en	<p>/ˈsɛntrəl/</p>	2014-01-29 19:59:10	2
278	ET	en	<p>Latin, from centrālis</p>	2014-01-29 19:59:23	2
116	DE	en	<p>a series of objects or things connected together, or associated with one another. Plural of chain</p>	2014-01-29 19:59:49	2
116	ET	en	<p>&nbsp;Middle English, from chayne</p>	2014-01-29 20:00:24	2
116	PS	en	<p>noun</p>	2014-01-29 20:00:13	2
116	PR	en	<p>/tʃeɪn/</p>	2014-01-29 20:00:36	2
412	DE	en	<p>an organism whose energy is derived from light independent chemical reactions.</p>	2014-01-29 20:02:02	2
412	PS	en	<p>noun</p>	2014-01-29 20:02:14	2
412	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:02:23	2
413	DE	en	<p>an organism whose energy is derived from light independent chemical reactions.</p>	2014-01-29 20:02:52	2
413	PS	en	<p>noun</p>	2014-01-29 20:03:07	2
413	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:03:48	2
414	DE	en	<p>an organism whose energy is derived from light independent chemical reactions.</p>	2014-01-29 20:04:21	2
414	PS	en	<p>noun</p>	2014-01-29 20:04:35	2
414	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:04:49	2
415	DE	en	<p>an organism whose energy is derived from light independent chemical reactions.</p>	2014-01-29 20:18:40	2
415	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:18:57	2
415	PS	en	<p>noun</p>	2014-01-29 20:19:10	2
420	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an inorganic substrate and whose carbon is obtained from carbon dioxide.</p>	2014-01-29 20:20:27	2
420	PS	en	<p>noun</p>	2014-01-29 20:20:42	2
420	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:21:00	2
421	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an inorganic substrate and whose carbon is obtained from carbon dioxide.</p>	2014-01-29 20:21:37	2
421	PS	en	<p>noun</p>	2014-01-29 20:21:49	2
421	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:22:04	2
418	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an inorganic substrate and whose carbon is obtained from organic compounds.</p>	2014-01-29 20:22:35	2
418	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:23:19	2
418	PS	en	<p>noun</p>	2014-01-29 20:23:32	2
419	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an inorganic substrate and whose carbon is obtained from organic compounds.</p>	2014-01-29 20:23:55	2
419	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:24:27	2
419	PS	en	<p>noun</p>	2014-01-29 20:24:38	2
416	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an inorganic substrate.</p>	2014-01-29 20:26:14	2
416	PS	en	<p>noun</p>	2014-01-29 20:26:25	2
416	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:26:42	2
417	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an inorganic substrate.</p>	2014-01-29 20:27:34	2
417	PS	en	<p>noun</p>	2014-01-29 20:27:47	2
417	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:27:57	2
424	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:28:33	2
424	PS	en	<p>noun</p>	2014-01-29 20:28:44	2
425	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:29:11	2
425	PS	en	<p>noun</p>	2014-01-29 20:29:24	2
422	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an organic substrate and whose carbon is obtained from organic compounds. Note: most if not all chemoorganotrophs are heterotrophic.</p>	2014-01-29 20:37:31	2
422	PS	en	<p>noun</p>	2014-01-29 20:37:41	2
422	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:37:52	2
423	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an organic substrate and whose carbon is obtained from organic compounds. Note: most if not all chemoorganotrophs are heterotrophic.</p>	2014-01-29 20:38:17	2
423	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:38:30	2
423	PS	en	<p>noun</p>	2014-01-29 20:38:45	2
426	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an organic substrate.</p>	2014-01-29 20:39:12	2
426	NA	en	<p>noun</p>	2014-01-29 20:39:22	2
426	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:39:34	2
427	DE	en	<p>an organism whose energy is derived from light independent chemical reactions via the metabolism of an organic substrate.</p>	2014-01-29 20:40:04	2
427	PS	en	<p>noun</p>	2014-01-29 20:40:18	2
427	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:40:34	2
410	DE	en	<p>an organism whose energy is derived from light independent chemical reactions.</p>	2014-01-29 20:41:07	2
410	PS	en	<p>noun</p>	2014-01-29 20:41:21	2
410	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:41:33	2
411	DE	en	<p>an organism whose energy is derived from light independent chemical reactions.</p>	2014-01-29 20:44:01	2
411	PS	en	<p>noun</p>	2014-01-29 20:44:12	2
411	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-29 20:44:22	2
247	DE	en	<p>a thick walled, asexually produced resting spore.</p>	2014-01-29 20:44:45	2
247	PS	en	<p>noun</p>	2014-01-29 20:44:55	2
247	PR	en	<p>/kləˈmɪdəˌspɔr/</p>	2014-01-29 20:45:07	2
247	ET	en	<p>Greek, from chlam&yacute;s &amp; Neo-Latin, from spora</p>	2014-01-29 20:45:26	2
248	DE	en	<p>a thick walled, asexually produced resting spore.</p>	2014-01-29 20:47:33	2
248	PS	en	<p>noun</p>	2014-01-29 20:47:44	2
248	PR	en	<p>/kləˈmɪdəˌspɔr/</p>	2014-01-29 20:47:54	2
248	ET	en	<p>Greek, from chlam&yacute;s &amp; Neo-Latin, from spora</p>	2014-01-29 20:48:06	2
87	DE	en	<p>Pertaining to colony form morphology, having a round like colony structure. Having appearance similar to a circle. A colony whose edges are at all points equidistant from it's center.</p>	2014-01-29 20:48:39	2
87	PS	en	<p>adjective</p>	2014-01-29 20:48:53	2
87	PR	en	<p>/ˈsɜrkyələr/</p>	2014-01-29 20:49:03	2
87	ET	en	<p>Latin, from circulus</p>	2014-01-29 20:49:19	2
78	DE	en	<p>having the form of a circle, round, a shape whose edges are equidistant from it's center at all points. Normally used to describe an object in two dimensions</p>	2014-01-29 20:50:06	2
78	PS	en	<p>adjective</p>	2014-01-29 20:50:18	2
78	PR	en	<p>/ˈsɜrkyələr/</p>	2014-01-29 20:50:29	2
78	ET	en	<p>Latin, from circulus</p>	2014-01-29 20:50:38	2
576	DE	en	<p>A test used to determine if an organism is able to utilize citrate as a sole source of carbon and energy. The test consists of inoculating the test medium (normally Simmons' citrate agar) with a straight wire and subsequent incubation. Growth is considered a positive reaction (which may or may not be accompanied by a blue color change in Simmons' citrate agar). Part of the IMViC tests.</p>	2015-04-01 16:49:58	3
224	DE	en	<p>pertaining to sporangium shape, having a sporangium resembling the shape of a club (long and swollen at the tip and narrowing toward the stem) . Often an oligosporous or monosporous arrangement, where spores are arranged in a chain.</p>	2014-01-29 20:51:59	2
224	PS	en	<p>adjective</p>	2014-01-29 20:52:13	2
224	PR	en	<p>/ˈkleɪveɪt/</p>	2014-01-29 20:52:25	2
224	ET	en	<p>Neo-Latin, from clāvātus</p>	2014-01-29 20:52:36	2
223	DE	en	<p>pertaining to sporangium shape, having a sporangium resembling the shape of a club (long and swollen at the tip and narrowing toward the stem) . Often an oligosporous or monosporous arrangement, where spores are arranged in a chain.</p>	2014-01-29 20:54:32	2
223	PS	en	<p>adjective</p>	2014-01-29 20:54:45	2
223	PR	en	<p>/ˈkl&aelig;vəˌfɔrm/</p>	2014-01-29 20:54:56	2
223	ET	en	<p>Late Latin clāva &amp; fōrmis</p>	2014-01-29 20:55:11	2
511	DE	en	<p>a culture prepared by inoculating a given amount of liquid medium with cells and subsequent incubation. The cells in this culture are therefore exposed to an ever changing environment due to a continuous consumption of nutrients and a continuous accrual of waste.</p>	2014-01-29 20:56:00	2
511	PS	en	<p>noun</p>	2014-01-29 20:56:10	2
511	PR	en	<p>/kloʊzdˈkʌltʃər/</p>	2014-01-29 20:56:25	2
511	ET	en	<p>Middle English, from clos&nbsp; &amp; Latin, from cultūra</p>	2014-01-29 20:56:36	2
227	DE	en	<p>pertaining to sporangium shape, see claviform and clavate.</p>	2014-01-29 20:57:57	2
227	PS	en	<p>adjective</p>	2014-01-29 20:58:10	2
227	PR	en	<p>/klʌb-ʃeɪpt/</p>	2014-01-29 20:58:21	2
227	ET	en	<p>Middle English, from clubbe &amp;&nbsp; Old English, from gesceapu</p>	2014-01-29 20:58:36	2
22	DE	en	<p>A number of similar things occurring together</p>	2014-01-29 20:59:00	2
22	PS	en	<p>noun</p>	2014-01-29 20:59:13	2
22	PR	en	<p>/ˈklʌstər/</p>	2014-01-29 20:59:24	2
22	ET	en	<p>Old English, from&nbsp; clyster</p>	2014-01-29 20:59:36	2
4	DE	en	<p>Pertaining to a coccus</p>	2014-01-29 21:00:33	2
4	PS	en	<p>adjective</p>	2014-01-29 21:00:48	2
4	PR	en	<p>/ˈkɒkəs/</p>	2014-01-29 21:01:00	2
4	ET	en	<p>New Latin, from Greek kokkos</p>	2014-01-29 21:01:16	2
2	DE	en	<p>spherical or near spherical bacteria, plural of coccus</p>	2014-01-29 21:04:10	2
2	PS	en	<p>noun</p>	2014-01-29 21:04:26	2
2	PR	en	<p>/ˈkɒksaɪ, -si/</p>	2014-01-29 21:04:40	2
2	ET	en	<p>New Latin, from Greek kokkos</p>	2014-01-29 21:04:54	2
15	DE	en	<p>an intermediate morphology between coccus and bacillus</p>	2014-01-29 21:05:25	2
15	PR	en	<p>/ˌkɒkoʊbəˈsɪləs/</p>	2014-01-29 21:05:43	2
16	DE	en	<p>An intermediate morphology between coccus and bacillus. Short rounded bacilli which can be mistaken for cocci. May resemble an oval.</p>	2015-10-16 16:18:59	3
16	PR	en	<p>/ˌkɒkoʊbəˈsɪləs/</p>	2014-01-29 21:06:21	2
3	DE	en	<p>more or less spherical (see coccus)</p>	2014-01-29 21:06:56	2
3	ET	en	<p>New Latin, from Greek kokkos</p>	2014-01-29 21:08:32	2
3	PR	en	<p>&nbsp;/ˈkɒkɔɪd/</p>	2014-01-29 21:08:46	2
3	PS	en	<ul>\n<li>\n<p>adjective</p>\n</li>\n<li>\n<p>noun</p>\n</li>\n</ul>	2014-01-30 15:38:54	1
602	ET	en	<p>New Latin, from Greek kokkos</p>	2014-01-29 21:09:41	2
602	PR	en	<p>&nbsp;/ˈkɒkɔɪd/</p>	2014-01-29 21:10:00	2
602	PS	en	<p>adjective</p>	2014-01-29 21:10:14	2
602	DE	en	<p>more or less spherical (see coccus)</p>	2014-01-29 21:10:44	2
1	DE	en	<p>A spherical or near spherical cell. Coccus cells often resemble a sphere or globe, with all of the cell's surface being roughly equidistant from it's center. However, Cocci (p.) can also be more oval or egg shaped (see ovoid) and thus resemble an imperfect or swollen sphere. cocci which are elongated into short rod like shapes can be classified as coccobacilli (see coccobacillus).</p>	2015-10-16 16:05:49	3
1	PS	en	<p>noun</p>	2014-01-29 21:13:33	2
1	PR	en	<p>/ˈkɒkəs/</p>	2014-01-29 21:13:48	2
1	ET	en	<p>New Latin, from Greek kokkos</p>	2014-01-29 21:14:00	2
480	DE	en	<p>plural of colony, see colony.</p>	2014-01-29 21:14:31	2
480	PS	en	<p>noun</p>	2014-01-29 21:14:42	2
480	PR	en	<p>/ˈkɒləni/</p>	2014-01-29 21:14:54	2
480	ET	en	<p>Middle English, from colonie</p>	2014-01-29 21:15:07	2
479	DE	en	<p>a group of bacterial cells or organisms which have grown or developed into a discreet aggregate of cells where there is commonly direct contact between cells. Colonies commonly arise from a single cell and may become large enough to be seen by the unaided eye.</p>	2014-01-29 21:15:31	2
479	PS	en	<p>noun</p>	2014-01-29 21:15:42	2
479	PR	en	<p>/ˈkɒləni/</p>	2014-01-29 21:15:54	2
479	ET	en	<p>Middle English, from colonie</p>	2014-01-29 21:16:06	2
296	DE	en	<p>a hyphal borne, thin walled spore which is not contained within a sporangium.</p>	2014-01-29 21:18:42	2
296	PS	en	<p>noun</p>	2014-01-29 21:18:53	2
296	PR	en	<p>/koʊˈnɪdiəm/</p>	2014-01-29 21:19:03	2
296	ET	en	<p>Greek, from k&oacute;n &amp; idion</p>	2014-01-29 21:19:15	2
297	DE	en	<p>a hyphal borne, thin walled spore which is not contained within a sporangium.</p>	2014-01-29 21:19:55	2
297	ET	en	<p>Greek, from k&oacute;n &amp; idion</p>	2014-01-29 21:20:14	2
297	PR	en	<p>/koʊˈnɪdiəm/</p>	2014-01-29 21:20:26	2
297	PS	en	<p>noun</p>	2014-01-29 21:20:39	2
515	DE	en	<p>a culture in liquid medium which attempts to maintain continuous exponential microbial growth. Such growth is produced by a continuous inflow of fresh media and nutrient and a simultaneous outflow of an equal volume of medium.</p>	2014-01-29 21:21:30	2
515	PS	en	<p>noun</p>	2014-01-29 21:21:44	2
515	PR	en	<p>/kənˈtɪnyuəsˈkʌltʃər/</p>	2014-01-29 21:21:56	2
515	ET	en	<p>Latin, from continuus &amp; cultūra</p>	2014-01-29 21:22:07	2
517	DE	en	<p>a culture in liquid medium which attempts to maintain continuous exponential microbial growth. Such growth is produced by a continuous inflow of fresh media and nutrient and a simultaneous outflow of an equal volume of medium.</p>	2014-01-29 21:22:57	2
517	PS	en	<p>noun</p>	2014-01-29 21:23:08	2
517	PR	en	<p>/kənˈtɪnyuəs'floʊˈkʌltʃər/</p>	2014-01-29 21:23:19	2
517	ET	en	<p>Middle English, from flowen &amp; Latin, from continuus &amp; cultūra</p>	2014-01-29 21:23:30	2
125	DE	en	<p>Pertaining to colony elevation, curved outward from the surface of the agar</p>	2014-01-29 21:25:57	2
125	PR	en	<p>/kɒnˈvɛks/</p>	2014-01-29 21:26:09	2
125	PS	en	<p>adjective</p>	2014-01-29 21:26:19	2
125	ET	en	<p>Latin, from convexus</p>	2014-01-29 21:26:30	2
128	DE	en	<p>Pertaining to colony elevation, possessing a crater like depression in the center of the colony. Typically the rest of the colony is raised.</p>	2014-01-29 21:27:04	2
128	PS	en	<p>adjective</p>	2014-01-29 21:27:14	2
128	PR	en	<p>/krā-ter'i-fōrm/</p>	2014-01-29 21:28:49	2
128	ET	en	<p>Latin, from crater &amp; forma</p>	2014-01-29 21:28:21	2
499	DE	en	<ul>\n<li>noun: any medium (liquid or solid) which a population of microorganism has grown on or within. Such growth is a result of inoculation and subsequent incubation</li>\n<li>verb: to foster growth of a microorganism using controlled conditions.</li>\n</ul>	2014-01-29 21:30:44	2
499	PS	en	<ul>\n<li>verb</li>\n<li>noun</li>\n</ul>	2014-01-29 21:31:03	2
499	PR	en	<p>/ˈkʌltʃər/</p>	2014-01-29 21:31:19	2
499	ET	en	<p>Latin, from cultūra</p>	2014-01-29 21:31:39	2
217	DE	en	<p>pertaining to sporangium shape, having a sporangium shaped like a cylinder. Often a polysporous arrangement. However can be oligosporous, when this is the case spores are arranged end to end in a chain rather than clumped together.</p>	2014-01-29 21:34:05	2
217	PS	en	<p>adjective</p>	2014-01-29 21:34:17	2
217	PR	en	<p>/sɪˈlɪndrɪkəl/</p>	2014-01-29 21:34:36	2
217	ET	en	<p>Neo-Latin, from cylindric</p>	2014-01-29 21:34:51	2
187	DE	en	<p>the fluid like interior of the cell, inside the cytoplasmic membrane but exterior to the nucleus. It is comprised of organelles, cytosol, and various other particles.</p>	2014-01-29 21:36:39	2
187	PS	en	<p>noun</p>	2014-01-29 21:36:49	2
187	PR	en	<p>/ˈsaɪtəˌpl&aelig;zəm/</p>	2014-01-29 21:37:02	2
187	ET	en	<p>Greek, from kyto &amp; pl&aacute;sma</p>	2014-01-29 21:37:15	2
184	DE	en	<p>the selectively permeable membrane layer that surrounds the cytoplasm, comprised of various lipids and proteins.</p>	2014-01-29 21:38:09	2
184	ET	en	<p>&nbsp;Middle English, from membraan</p>	2014-01-29 21:38:28	2
184	PR	en	<p>/ˈmɛmbreɪn/</p>	2014-01-29 21:38:44	2
184	PS	en	<p>noun</p>	2014-01-29 21:38:55	2
188	DE	en	<p>the non-particulate fluid fraction of the cytoplasm.</p>	2014-01-29 21:39:21	2
188	PS	en	<p>noun</p>	2014-01-29 21:39:29	2
188	PR	en	<p>/ˈsaɪtəˌsɔl/</p>	2014-01-29 21:39:39	2
188	ET	en	<p>Greek, from kyto &amp; Latin, from solūtiōn</p>	2014-01-29 21:39:55	2
